branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,34.9804,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1635
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,35.3105,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,1,0,1577
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,35.0003,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1630
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,35.1844,16384,2529140,55,1,0,1,0,14,1,2529195,2529194,16384,1,0,1521
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,35.405,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1700
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,31.5329,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,3,0,1425
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,31.0265,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,1,0,1543
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,31.4117,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1421
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,30.9154,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1479
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,30.9156,16384,2529144,56,5,1,2,0,27,6,2529200,2529194,16384,2,0,1416
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,36.4851,16384,2529143,55,4,0,6,0,116,4,2529200,2529194,16384,0,5,1605
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,36.023,16384,2529143,55,4,0,6,0,116,4,2529200,2529194,16384,0,5,1647
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,35.9353,16384,2529143,55,4,0,6,0,116,4,2529200,2529194,16384,0,5,1641
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,36.0878,16384,2529143,55,4,0,6,0,116,4,2529200,2529194,16384,0,5,1698
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,35.8517,16384,2529143,55,4,0,6,0,116,4,2529200,2529194,16384,1,5,1588
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,31.7363,16384,2529143,55,4,0,6,0,116,4,2529200,2529194,16384,2,5,1438
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,32.1616,16384,2529143,55,4,0,6,0,116,4,2529200,2529194,16384,0,5,1443
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,32.0244,16384,2529143,55,4,0,6,0,116,4,2529200,2529194,16384,2,5,1377
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,32.0727,16384,2529143,55,4,0,6,0,116,4,2529200,2529194,16384,3,5,1498
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,32.1891,16384,2529143,55,4,0,6,0,116,4,2529200,2529194,16384,2,5,1559
